CAIXA_ID;DOCUMENTO;DESCRICAO;ENTRADA;DATA;HORA;SAIDA;SITUACAO;SALDO;DT_CANCELADA;OBSERVACAO;BOLETO_ID;PAGAR_ID;USUARIO_ID;USUARIO;INST_ID;CAN_MOTIVO;TIPO_CONTAS_ID;DT_LANCADO;DT_ALTERADO;RETORNO_ID;NUMERO_ARQUIVO;ANO_LETIVO;USR_CAD;RESERVA_ID;TIPO_CONTAS_ID_DEST;ORIGEM_ID;CONT_MAT_ID;Conta_Tipo_Nome;;InstNome;EXTRATO;CONTA_ID;OP_PAG_ID;OpcaoPagar;VENDA_LIVRE_ID;LOJA_ID;VENDA_ID;CANCELADO;RECEB_ID;CONTA_ID_DEST;CONTA_NOME;DT_FECHADO;HR_FECHADO;US_FECHADO
241826;Ant.Cob/114489;Banco Brb - Par. 114489(16-19);0;22/1/2015;16:40:52;988,99;0;-988,99;;;;114489;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241828;Ant.Cob/114490;Banco Brb - Par. 114490(17-19);0;22/1/2015;16:40:53;1041,05;0;-1041,05;;;;114490;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241829;Ant.Cob/114481;Banco Brb - Par. 114481(08-19);0;22/1/2015;16:40:53;1041,06;0;-1041,06;;;;114481;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241830;Ant.Cob/114491;Banco Brb - Par. 114491(18-19);0;22/1/2015;16:40:53;984,36;0;-984,36;;;;114491;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241831;Ant.Cob/114482;Banco Brb - Par. 114482(09-19);0;22/1/2015;16:40:53;1041,06;0;-1041,06;;;;114482;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241832;Ant.Cob/114492;Banco Brb - Par. 114492(19-19);0;22/1/2015;16:40:53;984,36;0;-984,36;;;;114492;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241835;208825;Par.(01/12) 020322/NEIDE ALVES ALMEIDA ALVAR - Parcelas;1000;22/1/2015;16:42:27;0;0;1000;;;208825;;24;Emilly;2;;6;20/2/2015;20/2/2015;;;2015;24;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241837;206317;Par.(01/12) 020323/FERNANDA FIRMINO DUARTE - Mensalidades;1724;22/1/2015;16:43:32;0;0;1724;;;206317;;24;Emilly;1;;2;20/2/2015;20/2/2015;;;2015;24;;;;;Mensalidade Ensino Médio;;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
237023;Brb Sol 1955/90321;Senise Factoring - Brasilia/Df - Cód. 090321;0;22/1/2015;16:44:21;26000;0;-26000;;;;90321;24;Emilly;1;;1436;10/2/2015;10/2/2015;;;2015;24;;;;;Operação de Crédito;;COLÉGIO OLIMPO LTDA;;52;9;Débito em conta;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
237026;23/108815;Angela Maria Da Silva Estrela - Cód. 108815;0;22/1/2015;16:44:36;900;0;-900;;;;108815;24;Emilly;1;;1400;10/2/2015;10/2/2015;;;2015;24;;;;;T-27.Reforma Predial;;COLÉGIO OLIMPO LTDA;;52;9;Débito em conta;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
237028;Brb Sol 2472/108756;Fábio Villa Verde Moreno - Cód. 108756;0;22/1/2015;16:44:53;5560;0;-5560;;;;108756;24;Emilly;1;;1450;10/2/2015;10/2/2015;;;2015;24;;;;;CA.Juros Mensal Empréstimo PF;;COLÉGIO OLIMPO LTDA;;52;9;Débito em conta;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
237030;Recibo/109961;Grupo Olimpo - Cód. 109961;0;22/1/2015;16:45:07;1000;0;-1000;;;;109961;24;Emilly;1;;1400;10/2/2015;10/2/2015;;;2015;24;;;;;T-27.Reforma Predial;;COLÉGIO OLIMPO LTDA;;52;9;Débito em conta;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
254706;Remessa Sol Nascente;Remessa Sol Nascente;50004,37;22/1/2015;16:48:23;0;0;50004,37;;;;;60;Francielly;1;;1431;24/3/2015;25/3/2015;;;2015;60;;;;;Remessa Olimpo Fundamental;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;;;0;;;FACT: GF FOM. MERC.;;;
237033;MMMB/110770;Marilia Maria De Moura Barros - Par. 110770(01-12);0;22/1/2015;16:51:13;7600;0;-7600;;;;110770;24;Emilly;1;;1450;10/2/2015;10/2/2015;;;2015;24;;;;;CA.Juros Mensal Empréstimo PF;;COLÉGIO OLIMPO LTDA;;52;9;Débito em conta;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
237034;MRZ/110519;Marcelo Romero Zacarias - Cód. 110519;0;22/1/2015;16:51:27;1750;0;-1750;;;;110519;24;Emilly;1;;1450;10/2/2015;10/2/2015;;;2015;24;;;;;CA.Juros Mensal Empréstimo PF;;COLÉGIO OLIMPO LTDA;;52;9;Débito em conta;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
254729;208941;Par.(03/6) 020313/HAMAYANNE ARAUJO TORRES - Parcelas;1386;22/1/2015;16:52:55;0;0;1386;;;208941;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
241842;208998;Par.(01/12) 020238/GIOVANNA DUARTE XAVIER - Parcelas;1386;22/1/2015;16:53:11;0;0;1386;;;208998;;24;Emilly;1;;6;20/2/2015;20/2/2015;;;2015;24;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
254732;208942;Par.(04/6) 020313/HAMAYANNE ARAUJO TORRES - Parcelas;1386;22/1/2015;16:53:19;0;0;1386;;;208942;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254733;208943;Par.(05/6) 020313/HAMAYANNE ARAUJO TORRES - Parcelas;1386;22/1/2015;16:53:37;0;0;1386;;;208943;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254740;208940;Par.(02/6) 020313/HAMAYANNE ARAUJO TORRES - Parcelas;1386;22/1/2015;16:54:00;0;0;1386;;;208940;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254743;208892;Par.(02/12) 020311/PEDRO MÁRCIO DE MOURA COS - Parcelas;1436,4;22/1/2015;16:54:53;0;0;1436,4;;;208892;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254746;208893;Par.(03/12) 020311/PEDRO MÁRCIO DE MOURA COS - Parcelas;1436,4;22/1/2015;16:55:37;0;0;1436,4;;;208893;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254747;208894;Par.(04/12) 020311/PEDRO MÁRCIO DE MOURA COS - Parcelas;1436,4;22/1/2015;16:55:57;0;0;1436,4;;;208894;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
241846;202995;Par.(01/12) 020183/HILLARY STEFANNY NEIAS RI - Parcelas;1386;22/1/2015;16:56:16;0;0;1386;;;202995;;24;Emilly;1;;6;20/2/2015;20/2/2015;;;2015;24;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
254748;208895;Par.(05/12) 020311/PEDRO MÁRCIO DE MOURA COS - Parcelas;1436,4;22/1/2015;16:56:18;0;0;1436,4;;;208895;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254755;208999;Par.(02/12) 020238/GIOVANNA DUARTE XAVIER - Parcelas;1386;22/1/2015;16:57:56;0;0;1386;;;208999;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254756;209000;Par.(03/12) 020238/GIOVANNA DUARTE XAVIER - Parcelas;1386;22/1/2015;16:57:56;0;0;1386;;;209000;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254757;209001;Par.(04/12) 020238/GIOVANNA DUARTE XAVIER - Parcelas;1386;22/1/2015;16:57:57;0;0;1386;;;209001;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254758;209002;Par.(05/12) 020238/GIOVANNA DUARTE XAVIER - Parcelas;1386;22/1/2015;16:57:58;0;0;1386;;;209002;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
241848;Remessa Olimpo Fundamental;Remessa Olimpo Fundamental;3152;22/1/2015;16:59:06;0;0;3152;;;;;24;Emilly;1;;1431;20/2/2015;20/2/2015;;;2015;24;;;;;Remessa Olimpo Fundamental;;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
254763;208876;Par.(04/12) 020319/ISADORA GOMES NUNES - Parcelas;1386;22/1/2015;16:59:18;0;0;1386;;;208876;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254764;208877;Par.(05/12) 020319/ISADORA GOMES NUNES - Parcelas;1386;22/1/2015;16:59:19;0;0;1386;;;208877;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
241850;Remessa Sol Nascente;Remessa Sol Nascente;3072,41;22/1/2015;16:59:48;0;0;3072,41;;;;;24;Emilly;1;;1434;20/2/2015;20/2/2015;;;2015;24;;;;;Remessa Educ. Sol Nascente;;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
254769;208885;Par.(01/6) 020321/VICTOR DE SOUZA NASCIMENT - Parcelas;1200;22/1/2015;17:00:10;0;0;1200;;;208885;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254770;208886;Par.(02/6) 020321/VICTOR DE SOUZA NASCIMENT - Parcelas;1200;22/1/2015;17:00:11;0;0;1200;;;208886;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254771;208887;Par.(03/6) 020321/VICTOR DE SOUZA NASCIMENT - Parcelas;1200;22/1/2015;17:00:11;0;0;1200;;;208887;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254772;208888;Par.(04/6) 020321/VICTOR DE SOUZA NASCIMENT - Parcelas;1200;22/1/2015;17:00:11;0;0;1200;;;208888;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254773;208889;Par.(05/6) 020321/VICTOR DE SOUZA NASCIMENT - Parcelas;1200;22/1/2015;17:00:12;0;0;1200;;;208889;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254777;208891;Par.(01/12) 020311/PEDRO MÁRCIO DE MOURA COS - Parcelas;1436,4;22/1/2015;17:01:06;0;0;1436,4;;;208891;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
235286;001236/111439;Grupo Olimpo - Cód. 111439;0;22/1/2015;17:01:52;116,5;0;-116,5;;;;111439;24;Emilly;1;;553;4/2/2015;4/2/2015;;;2015;24;;;;;CA.Material de Construção (CUSTO OU INVESTIMENTO);;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
254782;208874;Par.(02/12) 020319/ISADORA GOMES NUNES - Parcelas;1386;22/1/2015;17:01:59;0;0;1386;;;208874;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
254783;208875;Par.(03/12) 020319/ISADORA GOMES NUNES - Parcelas;1386;22/1/2015;17:02:01;0;0;1386;;;208875;;60;Francielly;1;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
241855;Extrato;Transferência Entre Conta;41687,3;22/1/2015;17:04:11;0;0;41687,3;;;;;24;Emilly;1;;1449;20/2/2015;20/2/2015;;;2015;24;;;;;Transferência entre contas;;COLÉGIO OLIMPO LTDA;;52;8;Transferência Bancária;;;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241873;Ant.Cob/114500;Banco Brb - Par. 114500(08-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114500;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241874;Ant.Cob/114501;Banco Brb - Par. 114501(09-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114501;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241859;Ant.Cob/114502;Banco Brb - Par. 114502(10-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114502;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241861;Ant.Cob/114503;Banco Brb - Par. 114503(11-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114503;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241860;Ant.Cob/114493;Banco Brb - Par. 114493(01-16);0;22/1/2015;17:07:11;310,75;0;-310,75;;;;114493;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241863;Ant.Cob/114504;Banco Brb - Par. 114504(12-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114504;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241862;Ant.Cob/114494;Banco Brb - Par. 114494(02-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114494;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241865;Ant.Cob/114505;Banco Brb - Par. 114505(13-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114505;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241864;Ant.Cob/114495;Banco Brb - Par. 114495(03-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114495;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241867;Ant.Cob/114506;Banco Brb - Par. 114506(14-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114506;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241866;Ant.Cob/114496;Banco Brb - Par. 114496(04-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114496;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241869;Ant.Cob/114507;Banco Brb - Par. 114507(15-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114507;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241868;Ant.Cob/114497;Banco Brb - Par. 114497(05-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114497;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241871;Ant.Cob/114508;Banco Brb - Par. 114508(16-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114508;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241870;Ant.Cob/114498;Banco Brb - Par. 114498(06-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114498;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241872;Ant.Cob/114499;Banco Brb - Par. 114499(07-16);0;22/1/2015;17:07:11;984,36;0;-984,36;;;;114499;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
254816;208929;Par.(03/12) 020307/KÁSSIA NAYARA MARTINS DE  - Parcelas;1386;22/1/2015;17:09:07;0;0;1386;;;208929;;60;Francielly;2;;6;24/3/2015;24/3/2015;;;2015;60;;;;;Mensalidade Pré-Vestibular;;COLÉGIO OLIMPO LTDA;;3;11;Antec. de Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
241884;Ant.Cob/114510;Banco Brb - Par. 114510(02-20);0;22/1/2015;17:09:56;984,16;0;-984,16;;;;114510;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241885;Ant.Cob/114520;Banco Brb - Par. 114520(12-20);0;22/1/2015;17:09:56;836,72;0;-836,72;;;;114520;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241886;Ant.Cob/114511;Banco Brb - Par. 114511(03-20);0;22/1/2015;17:09:56;1920,63;0;-1920,63;;;;114511;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241887;Ant.Cob/114521;Banco Brb - Par. 114521(13-20);0;22/1/2015;17:09:56;989,01;0;-989,01;;;;114521;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241888;Ant.Cob/114512;Banco Brb - Par. 114512(04-20);0;22/1/2015;17:09:56;1920,63;0;-1920,63;;;;114512;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241889;Ant.Cob/114522;Banco Brb - Par. 114522(14-20);0;22/1/2015;17:09:56;989,01;0;-989,01;;;;114522;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241890;Ant.Cob/114513;Banco Brb - Par. 114513(05-20);0;22/1/2015;17:09:56;2021,72;0;-2021,72;;;;114513;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241891;Ant.Cob/114523;Banco Brb - Par. 114523(15-20);0;22/1/2015;17:09:56;1041,07;0;-1041,07;;;;114523;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241892;Ant.Cob/114514;Banco Brb - Par. 114514(06-20);0;22/1/2015;17:09:56;1779,39;0;-1779,39;;;;114514;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241893;Ant.Cob/114524;Banco Brb - Par. 114524(16-20);0;22/1/2015;17:09:56;989,01;0;-989,01;;;;114524;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241894;Ant.Cob/114515;Banco Brb - Par. 114515(07-20);0;22/1/2015;17:09:56;2001,59;0;-2001,59;;;;114515;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241895;Ant.Cob/114525;Banco Brb - Par. 114525(17-20);0;22/1/2015;17:09:56;1041,07;0;-1041,07;;;;114525;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
241896;Ant.Cob/114516;Banco Brb - Par. 114516(08-20);0;22/1/2015;17:09:56;2021,72;0;-2021,72;;;;114516;24;Emilly;1;;1579;20/2/2015;20/2/2015;;;2015;24;;;;;T-27.Déb.antecipação de Cobrança;;COLÉGIO OLIMPO LTDA;;52;10;Antec. de Boleto;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
